"user_id,""activity_date"",""game_activity_name"",""total_seconds"""
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-14"",game 3: Main campaign,26"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-06"",game 3: Mini-games,72"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-11"",game 3: Mini-games,21"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-18"",game 3: Mini-games,36415"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-31"",game 3: Special events,3072"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-16"",game 3: Mini-games,1308"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-11"",game 3: Clan multiplayer,21551"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-17"",game 3: Clan multiplayer,1437"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-20"",game 3: Clan multiplayer,4710"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-03"",game 3: Clan multiplayer,5799"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-16"",game 3: Clan multiplayer,1388"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-18"",game 3: Clan multiplayer,1342"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-17"",game 3: Clan multiplayer,2045"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-19"",game 3: Battle pass challenges,18478"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-06"",game 3: Battle pass challenges,51136"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-07"",game 3: Battle pass challenges,24248"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-26"",game 3: Main campaign,49"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-30"",game 3: Main campaign,6527"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-03"",game 3: Main campaign,12987"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-20"",game 3: Main campaign,2173"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-25"",game 3: Main campaign,1815"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-26"",game 3: Main campaign,43093"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-28"",game 3: Main campaign,906"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-29"",game 3: Main campaign,476"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-01"",game 3: Main campaign,1130"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-02"",game 3: Main campaign,95"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-04"",game 3: Main campaign,530"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-10"",game 3: Main campaign,9256"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-17"",game 3: Main campaign,11"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-25"",game 3: Main campaign,16044"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-12"",game 3: Main campaign,16034"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-30"",game 3: Main campaign,5410"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-30"",game 3: Mini-games,3658"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-16"",game 3: Mini-games,1867"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-26"",game 3: Special events,24574"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-29"",game 3: Special events,1912"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-11"",game 3: Special events,4932"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-25"",game 3: Mini-games,42088"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-04"",game 3: Special events,3978"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-17"",game 3: Mini-games,7689"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-26"",game 3: Clan multiplayer,37914"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-02"",game 3: Clan multiplayer,7359"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-14"",game 3: Clan multiplayer,37876"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-25"",game 3: Clan multiplayer,11918"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-02"",game 3: Clan multiplayer,5700"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-08"",game 3: Clan multiplayer,8625"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-09"",game 3: Clan multiplayer,24181"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-20"",game 3: Battle pass challenges,14362"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-26"",game 3: Battle pass challenges,93"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-03"",game 3: Battle pass challenges,27384"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-10"",game 3: Battle pass challenges,147"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-23"",game 3: Battle pass challenges,4541"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-28"",game 3: Battle pass challenges,43798"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-29"",game 3: Battle pass challenges,6811"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-07"",game 3: Battle pass challenges,420"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-23"",game 3: Main campaign,43"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-24"",game 3: Main campaign,15"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-06"",game 3: Main campaign,2003"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-10"",game 3: Main campaign,5364"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-18"",game 3: Main campaign,2218"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-07"",game 3: Main campaign,1546"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-18"",game 3: Main campaign,331"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-29"",game 3: Main campaign,19260"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-27"",game 3: Special events,446"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-01"",game 3: Special events,5918"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-10"",game 3: Mini-games,5084"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-18"",game 3: Mini-games,1524"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-11-14"",game 3: Mini-games,1612"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-14"",game 3: Mini-games,66"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-15"",game 3: Mini-games,12371"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-23"",game 3: Clan multiplayer,304"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-09-29"",game 3: Clan multiplayer,18649"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-04"",game 3: Clan multiplayer,1091"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-18"",game 3: Clan multiplayer,4708"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-10-30"",game 3: Clan multiplayer,14128"
"LVdt0dyGoRDCG2IsZ+2pRg==,""2022-12-07"",game 3: Clan multiplayer,3839"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-07"",game 3: Battle pass challenges,4605"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-17"",game 3: Battle pass challenges,15428"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-31"",game 3: Main campaign,668"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-14"",game 3: Battle pass challenges,32518"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-26"",game 3: Main campaign,57"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-04"",game 3: Main campaign,67"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-24"",game 3: Main campaign,164"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-26"",game 3: Main campaign,6793"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-29"",game 3: Main campaign,411"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-07"",game 3: Special events,1483"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-15"",game 3: Battle pass challenges,19696"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-19"",game 3: Main campaign,1244"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-07"",game 3: Main campaign,343"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-12"",game 3: Main campaign,5084"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-21"",game 3: Main campaign,8107"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-30"",game 3: Main campaign,2833"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-21"",game 3: Mini-games,203"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-08"",game 3: Mini-games,4181"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-06"",game 3: Battle pass challenges,2232"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-27"",game 3: Battle pass challenges,1151"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-29"",game 3: Battle pass challenges,12770"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-30"",game 3: Battle pass challenges,2383"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-06"",game 3: Main campaign,18443"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-18"",game 3: Main campaign,250"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-06"",game 3: Special events,880"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-08"",game 3: Battle pass challenges,456"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-12"",game 3: Battle pass challenges,4317"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-20"",game 3: Main campaign,2781"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-21"",game 3: Main campaign,11288"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-08"",game 3: Main campaign,2376"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-13"",game 3: Main campaign,4450"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-22"",game 3: Main campaign,3"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-13"",game 3: Special events,3414"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-21"",game 3: Mini-games,8026"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-06"",game 3: Mini-games,424"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-21"",game 3: Battle pass challenges,38"
"GjqlfdI+312ofve9g5LuOA==,""2022-11-30"",game 3: Battle pass challenges,36"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-24"",game 3: Battle pass challenges,368"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-31"",game 3: Battle pass challenges,26732"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-09"",game 3: Main campaign,855"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-11"",game 3: Main campaign,17"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-14"",game 3: Main campaign,852"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-15"",game 3: Main campaign,2394"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-17"",game 3: Main campaign,8283"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-25"",game 3: Main campaign,20"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-27"",game 3: Main campaign,6616"
"GjqlfdI+312ofve9g5LuOA==,""2022-12-22"",game 3: Mini-games,5533"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-14"",game 2: Campaign,2"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-17"",game 2: Campaign,2"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-18"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-22"",game 2: Campaign,96"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-27"",game 2: Campaign,6"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-05"",game 2: Campaign,120"
"q0Ngw0yo5es+zgillxirsQ==,""2022-12-07"",game 2: Campaign,28"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-17"",game 2: Clan activities,134"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-12"",game 2: Clan activities,144"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-23"",game 2: Campaign,198"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-24"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-17"",game 2: Campaign,15"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-27"",game 2: Campaign,60"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-29"",game 2: Campaign,55"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-27"",game 2: Clan activities,291"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-15"",game 2: Campaign,33"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-16"",game 2: Campaign,15"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-14"",game 2: Campaign,1388"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-16"",game 2: Campaign,4"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-26"",game 2: Campaign,23"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-30"",game 2: Mini-games,59"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-12"",game 2: Clan activities,105"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-21"",game 2: Campaign,112"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-01"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-03"",game 2: Campaign,7"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-06"",game 2: Campaign,50"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-13"",game 2: Campaign,472"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-20"",game 2: Campaign,339"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-01"",game 2: Clan activities,41"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-12"",game 2: Campaign,9"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-25"",game 2: Campaign,2"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-30"",game 2: Campaign,15"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-02"",game 2: Campaign,6"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-04"",game 2: Campaign,196"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-09"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-12-02"",game 2: Campaign,7"
"q0Ngw0yo5es+zgillxirsQ==,""2022-12-03"",game 2: Campaign,83"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-18"",game 2: Mini-games,1474"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-29"",game 2: Mini-games,118"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-10"",game 2: Mini-games,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-06"",game 2: Clan activities,102"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-19"",game 2: Campaign,94"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-26"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-28"",game 2: Campaign,8"
"q0Ngw0yo5es+zgillxirsQ==,""2022-10-29"",game 2: Campaign,4"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-07"",game 2: Campaign,9"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-10"",game 2: Campaign,3"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-12"",game 2: Campaign,4"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-15"",game 2: Campaign,1"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-23"",game 2: Campaign,369"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-25"",game 2: Campaign,13"
"q0Ngw0yo5es+zgillxirsQ==,""2022-11-28"",game 2: Campaign,257"
"q0Ngw0yo5es+zgillxirsQ==,""2022-12-05"",game 2: Campaign,101"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-07"",game 2: Campaign,5"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-24"",game 2: Campaign,30"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-20"",game 2: Campaign,2"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-22"",game 2: Campaign,1"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-23"",game 2: Campaign,147"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-24"",game 2: Campaign,43"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-23"",game 2: Mini-games,1525"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-31"",game 2: Clan activities,24"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-23"",game 2: Clan activities,400"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-11"",game 2: Campaign,20"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-17"",game 2: Campaign,60"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-23"",game 2: Campaign,124"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-11"",game 2: Campaign,3"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-21"",game 2: Campaign,2"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-26"",game 2: Campaign,33"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-27"",game 2: Campaign,8"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-30"",game 2: Campaign,4"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-19"",game 2: Campaign,14"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-06"",game 2: Campaign,1"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-07"",game 2: Campaign,1"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-21"",game 2: Campaign,9"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-11"",game 2: Mini-games,1"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-24"",game 2: Clan activities,141"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-31"",game 2: Campaign,3"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-11"",game 2: Campaign,245"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-22"",game 2: Mini-games,79"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-16"",game 2: Campaign,324"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-08"",game 2: Campaign,20"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-21"",game 2: Mini-games,1"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-10-19"",game 2: Clan activities,598"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-12"",game 2: Campaign,4"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-14"",game 2: Campaign,261"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-12-22"",game 2: Campaign,2"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-08"",game 2: Mini-games,3"
"T/blzahdDFcjsBv0XOU6iQ==,""2022-11-23"",game 2: Mini-games,5"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-18"",game 3: Main campaign,422"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-24"",game 3: Main campaign,551"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-25"",game 3: Main campaign,24"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-29"",game 3: Main campaign,545"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-23"",game 3: Main campaign,17861"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-02"",game 3: Main campaign,441"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-04"",game 3: Main campaign,8167"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-05"",game 3: Main campaign,6281"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-06"",game 3: Main campaign,4263"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-19"",game 3: Main campaign,1076"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-06"",game 3: Main campaign,5840"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-08"",game 3: Main campaign,35077"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-11"",game 3: Main campaign,1643"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-23"",game 3: Main campaign,2144"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-27"",game 3: Main campaign,735"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-14"",game 3: Main campaign,2125"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-19"",game 3: Main campaign,7533"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-20"",game 3: Main campaign,10034"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-25"",game 3: Main campaign,426"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-19"",game 3: Mini-games,11"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-30"",game 3: Mini-games,247"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-22"",game 3: Mini-games,20852"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-25"",game 3: Mini-games,16024"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-26"",game 3: Mini-games,5384"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-03"",game 3: Mini-games,14066"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-25"",game 3: Mini-games,7666"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-10"",game 3: Clan multiplayer,2046"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-13"",game 3: Clan multiplayer,366"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-22"",game 3: Clan multiplayer,24"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-26"",game 3: Clan multiplayer,1893"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-08"",game 3: Clan multiplayer,86"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-18"",game 3: Clan multiplayer,336"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-01"",game 3: Main campaign,573"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-07"",game 3: Main campaign,49"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-09"",game 3: Main campaign,344"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-12"",game 3: Main campaign,577"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-20"",game 3: Main campaign,13195"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-22"",game 3: Main campaign,97"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-27"",game 3: Main campaign,13139"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-07"",game 3: Main campaign,23993"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-11"",game 3: Main campaign,401"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-12"",game 3: Main campaign,509"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-13"",game 3: Main campaign,390"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-05"",game 3: Main campaign,1717"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-20"",game 3: Main campaign,753"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-21"",game 3: Main campaign,54"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-12"",game 3: Main campaign,106"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-15"",game 3: Main campaign,1987"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-01"",game 3: Mini-games,1426"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-04"",game 3: Mini-games,93"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-08"",game 3: Mini-games,2409"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-03"",game 3: Mini-games,4487"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-23"",game 3: Mini-games,10474"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-06"",game 3: Mini-games,317"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-13"",game 3: Mini-games,2129"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-19"",game 3: Clan multiplayer,17"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-27"",game 3: Clan multiplayer,12277"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-28"",game 3: Clan multiplayer,9700"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-01"",game 3: Clan multiplayer,8345"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-20"",game 3: Clan multiplayer,10411"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-12"",game 3: Clan multiplayer,701"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-17"",game 3: Main campaign,6050"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-17"",game 3: Main campaign,85"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-10"",game 3: Main campaign,2391"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-13"",game 3: Main campaign,710"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-10"",game 3: Main campaign,61"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-17"",game 3: Main campaign,43758"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-18"",game 3: Main campaign,15428"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-23"",game 3: Main campaign,25840"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-28"",game 3: Mini-games,11098"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-05"",game 3: Mini-games,4465"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-24"",game 3: Mini-games,6700"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-04"",game 3: Mini-games,3705"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-10-13"",game 3: Mini-games,1054"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-11-24"",game 3: Mini-games,447"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-19"",game 3: Mini-games,1973"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-12"",game 3: Clan multiplayer,12491"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-15"",game 3: Clan multiplayer,126"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-31"",game 3: Clan multiplayer,2895"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-23"",game 3: Clan multiplayer,2603"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-07-25"",game 3: Clan multiplayer,261"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-06"",game 3: Main campaign,4978"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-08-08"",game 3: Main campaign,217"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-06"",game 3: Main campaign,211"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-19"",game 3: Main campaign,6372"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-24"",game 3: Main campaign,1575"
"9OfDeEZnkwGPvN0CK44xfg==,""2022-09-26"",game 3: Main campaign,215"
